cmdCode,commodity,year,actual,predicted
6804,"Millstones, grindstones, grinding wheels, etc without frameworks, for grinding, sharpening, polishing, etc and parts thereof, natural stone, agglomerated natural or artificial abrasives or of ceramics",2024,5026045480.38,5314450029.477939
6805,"Abrasive powder or grain; natural or artificial, on a base of textile material, of paper, paperboard or of other material, whether or not cut to shape or sewn or otherwise made up",2023,4482734257.705,4597715032.357653
6805,"Abrasive powder or grain; natural or artificial, on a base of textile material, of paper, paperboard or of other material, whether or not cut to shape or sewn or otherwise made up",2024,4495844380.389,4719357092.201902
6806,"Slag, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag, mixtures and articles of heat, sound insulating or sound-absorbing mineral materials",2023,4544450096.86,4776005819.579862
6806,"Slag, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag, mixtures and articles of heat, sound insulating or sound-absorbing mineral materials",2024,4558007468.211,5002465034.316116
6807,Asphalt or similar material; articles (e.g. petroleum bitumen or coal tar pitch),2023,2319863780.747,2429432074.768285
6807,Asphalt or similar material; articles (e.g. petroleum bitumen or coal tar pitch),2024,2328300950.458,2751903758.3673143
6808,"Panels, boards, tiles, blocks and the like; of vegetable fibre, of straw, shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders",2023,492150664.32600003,446880175.4093149
6808,"Panels, boards, tiles, blocks and the like; of vegetable fibre, of straw, shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders",2024,448491269.241,450252252.2540216
6809,Plaster or compositions based on plaster; articles thereof,2023,2873935704.969,3050298708.8814936
6809,Plaster or compositions based on plaster; articles thereof,2024,2552200206.814,3400864635.8180428
6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",2023,13075008394.459,16357670498.178326
6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",2024,11694833848.583,17550452785.423813
6811,"Asbestos-cement, of cellulose fibre-cement or the like",2023,1089865125.086,1287295081.269714
6811,"Asbestos-cement, of cellulose fibre-cement or the like",2024,1173801542.527,1385650610.2439332
6812,"Fabricated asbestos fibres; mixtures with a basis of asbestos or of asbestos and magnesium carbonate; articles of such mixtures or of asbestos (e.g. thread, woven fabric, clothing, footwear), whether or not reinforced, not goods of heading 6811 or 6813",2023,83494825.724,91818860.20009385
6812,"Fabricated asbestos fibres; mixtures with a basis of asbestos or of asbestos and magnesium carbonate; articles of such mixtures or of asbestos (e.g. thread, woven fabric, clothing, footwear), whether or not reinforced, not goods of heading 6811 or 6813",2024,80554848.705,93045001.4742538
6813,"Friction material and articles thereof (e.g. sheets, rolls, strips, segments, discs, washers, pads) not mounted; for brakes, clutches or the like, with a basis of asbestos, other mineral substances, or cellulose",2023,1324450949.585,1108565153.4050574
6813,"Friction material and articles thereof (e.g. sheets, rolls, strips, segments, discs, washers, pads) not mounted; for brakes, clutches or the like, with a basis of asbestos, other mineral substances, or cellulose",2024,1314236061.675,1092088598.1048317
6814,"Mica; worked, articles of, including agglomerated or reconstituted mica; whether or not on a support of paper, paperboard or other materials",2023,331827483.879,279626873.352701
6814,"Mica; worked, articles of, including agglomerated or reconstituted mica; whether or not on a support of paper, paperboard or other materials",2024,415261379.21900004,298378428.4170757
6815,"Stone or other mineral substances; articles thereof (including articles of peat), n.e.c. or included",2023,46267.0,5816005619.970295
6815,"Stone or other mineral substances; articles thereof (including articles of peat), n.e.c. or included",2023,7854040679.325,5835376887.386996
6815,"Stone or other mineral substances; articles thereof (including articles of peat), n.e.c. or included",2024,39670.0,5850873901.320357
6815,"Stone or other mineral substances; articles thereof (including articles of peat), n.e.c. or included",2024,7921716827.944,5863271512.467046
6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",2023,118135291.618,149343036.332241
6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",2024,108094340.425,152206284.02793166
6902,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; other than those of siliceous fossil meals or similar siliceous earths",2023,4383388088.551,4672215841.6219
6902,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; other than those of siliceous fossil meals or similar siliceous earths",2024,3938075493.123,4773497944.2137
6903,"Ceramic goods; (e.g. retorts, crucibles, muffles, nozzles, plugs, supports cupels, tubes, pipes, sheaths, rods) excluding those of siliceous fossil meals or of similar siliceous earths",2023,2143625101.898,986464439.8306793
6903,"Ceramic goods; (e.g. retorts, crucibles, muffles, nozzles, plugs, supports cupels, tubes, pipes, sheaths, rods) excluding those of siliceous fossil meals or of similar siliceous earths",2023,24368.0,874047105.8693061
6903,"Ceramic goods; (e.g. retorts, crucibles, muffles, nozzles, plugs, supports cupels, tubes, pipes, sheaths, rods) excluding those of siliceous fossil meals or of similar siliceous earths",2024,2101878832.563,762753945.2481676
6903,"Ceramic goods; (e.g. retorts, crucibles, muffles, nozzles, plugs, supports cupels, tubes, pipes, sheaths, rods) excluding those of siliceous fossil meals or of similar siliceous earths",2024,3409.0,652573716.2338552
6904,"Ceramic building bricks, floor blocks, support or filler tiles and the like",2023,2991973015.876,3662138825.9347773
6904,"Ceramic building bricks, floor blocks, support or filler tiles and the like",2024,1725032274.084,4452810904.665422
6905,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods",2023,593624477.339,992814425.4915006
6905,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods",2024,510759781.6,1183338848.263411
6906,"Ceramic pipes, conduits, guttering and pipe fittings",2023,125299935.861,122748167.67677513
6906,"Ceramic pipes, conduits, guttering and pipe fittings",2024,103477549.743,124959356.16981068
6907,"Ceramic flags and paving, hearth or wall tiles, unglazed; unglazed ceramic mosaic cubes and the like, whether or not on a backing",2023,20437787707.684998,13860712819.627071
6907,"Ceramic flags and paving, hearth or wall tiles, unglazed; unglazed ceramic mosaic cubes and the like, whether or not on a backing",2024,18031774786.717,14328588971.40208
6909,"Ceramic ware for laboratory, chemical, other technical uses; ceramic troughs, tubs, similar receptacles used in agriculture; ceramic pots, jars and similar used in the conveyance or packing of goods",2023,7047226541.589,6941551686.584261
6909,"Ceramic ware for laboratory, chemical, other technical uses; ceramic troughs, tubs, similar receptacles used in agriculture; ceramic pots, jars and similar used in the conveyance or packing of goods",2024,6869247937.382,7312246704.889418
6910,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures",2023,10753591719.278,15051588380.526493
6910,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures",2024,9858040714.937,15234482063.306236
6911,"Tableware, kitchenware, other household articles and toilet articles; of porcelain or china",2023,9409630733.81,10726691953.07597
6911,"Tableware, kitchenware, other household articles and toilet articles; of porcelain or china",2024,8742843968.334,11369541010.02362
6912,"Ceramic tableware, kitchenware, other household articles and toilet articles; other than of porcelain or china",2023,3004363536.943,3859833650.717366
6912,"Ceramic tableware, kitchenware, other household articles and toilet articles; other than of porcelain or china",2024,3045081307.046,4182810197.25427
6913,Statuettes and other ornamental ceramic articles,2023,2805683653.2200003,4275024833.1847086
6913,Statuettes and other ornamental ceramic articles,2024,2727818445.114,4537843215.334934
6914,Ceramic articles; n.e.c. in chapter 69,2023,2388531805.92,3532694861.0344343
6914,Ceramic articles; n.e.c. in chapter 69,2024,2219059771.867,3708261940.942814
7001,"Glass; cullet and other waste and scrap of glass, glass in the mass",2023,657103885.177,206838264.91941586
7001,"Glass; cullet and other waste and scrap of glass, glass in the mass",2023,403391.0,202511778.35582793
7001,"Glass; cullet and other waste and scrap of glass, glass in the mass",2024,452094050.171,199050589.10495758
7001,"Glass; cullet and other waste and scrap of glass, glass in the mass",2024,287048.0,196281637.70426127
7002,"Glass in balls (other than microspheres of heading no. 7018), rods or tubes, unworked",2023,1277874220.1200001,1363393093.0391362
7002,"Glass in balls (other than microspheres of heading no. 7018), rods or tubes, unworked",2024,980677980.133,1374718633.95857
7003,"Glass; cast glass and rolled glass in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",2023,1685435834.835,2107202463.8178954
7003,"Glass; cast glass and rolled glass in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",2024,1206650068.747,2172489197.689408
7004,"Glass; drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",2023,684498059.883,600676562.56435
7004,"Glass; drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",2024,1225241429.828,588043825.348145
7005,"Glass; float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",2023,5169759142.318,7975865919.221654
7005,"Glass; float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",2024,4278410484.223,9306099235.292011
7006,"Glass of heading no. 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enamelled or otherwise worked, not framed or fitted with other materials",2023,2937235252.295,3420568179.100834
